id,source_book,chapter,verse,era,original_language,tamil,english,translator,source_url,license,iks_concepts,notes
NAT-0023,Natrinai,Verse 23,23,Sangam (c. 300 BCE – 300 CE),Tamil,வாழ்க்கையே அரமியம் வாழ்வோர்க்கும் இல்லற நெறியிலே நின்றவர் வாழ்வு.,"Life itself is the palace; for those who walk the domestic path of virtue, life is true living.",A.K. Ramanujan,https://www.tamilvirtualuniversity.org/,Public Domain,"Illaram, Aram",Domestic virtue transforms ordinary life into a palace of righteousness.
NAT-0034,Natrinai,Verse 34,34,Sangam (c. 300 BCE – 300 CE),Tamil,கடல் நோக்கி நிற்கும் தலைவியின் கண்ணீர் தடம் கடலிலும் பெரியது.,The tears of the heroine gazing at the sea are larger than the vast sea itself.,A.K. Ramanujan,https://www.tamilvirtualuniversity.org/,Public Domain,"Neythal, Pirivu, Kadal",Hyperbole of the heroine's grief — her tears surpass the ocean in magnitude.
TK-0040-POPE,Thirukkural,Chapter 4: Assertion of the Strength of Virtue (அறன்வலியுறுத்தல்),40,Post-Sangam (c. 1st–5th century CE),Tamil,மனத்துக்கண் மாசிலன் ஆதல் அனைத்தறன் ஆகுல நீர பிற.,Virtue is having a pure mind; other observances are merely ostentation.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 40, Assertion of the Strength of Virtue (அறன்வலியுறுத்தல்)."
TK-0029-POPE,Thirukkural,Chapter 3: The Greatness of Ascetics (நீத்தார் பெருமை),29,Post-Sangam (c. 1st–5th century CE),Tamil,மறவாமை கல்வி மறந்தாலும் குணம்நல்ல வைகலும் வாழ்தல் குறை.,"Though learning may be forgotten, character's excellence is never lost — it is always the basis of a good life.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 29, The Greatness of Ascetics (நீத்தார் பெருமை)."
TK-0013-POPE,Thirukkural,Chapter 2: The Excellence of Rain (வான்சிறப்பு),13,Post-Sangam (c. 1st–5th century CE),Tamil,விண்இன்று பொய்ப்பின் விரிநீர் வியன்கடலும் மண்ணின்று மாணப் பெரும்.,"If the clouds should fail, the wide sea even would diminish in its greatness.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 13, The Excellence of Rain (வான்சிறப்பு)."
TK-0024-POPE,Thirukkural,Chapter 3: The Greatness of Ascetics (நீத்தார் பெருமை),24,Post-Sangam (c. 1st–5th century CE),Tamil,உரன்என்னும் தோட்டியான் ஓரைந்தும் காப்பான் வரன்என்னும் வைப்பிற்கு ஒருவன்.,He who with the goad of strong will restrains the five senses is a man to be trusted.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 24, The Greatness of Ascetics (நீத்தார் பெருமை)."
TK-0247-POPE,Thirukkural,Chapter 25: Possession of Compassion (அருளுடைமை),247,Post-Sangam (c. 1st–5th century CE),Tamil,அருளில் அரசர் பொருளில் ஒருவர் இருளுட் கழிவர் இடும்பை உழந்து.,"Kings without compassion, however wealthy, will wander in darkness suffering misery.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 247, Possession of Compassion (அருளுடைமை)."
TK-0131-POPE,Thirukkural,Chapter 14: Right Conduct (ஒழுக்கமுடைமை),131,Post-Sangam (c. 1st–5th century CE),Tamil,ஒழுக்கம் விழுப்பம் தரலான் ஒழுக்கம் உயிரினும் ஓம்பப் படும்.,Right conduct leads to excellence; therefore right conduct must be guarded more zealously than life itself.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 131, Right Conduct (ஒழுக்கமுடைமை)."
TK-0036-POPE,Thirukkural,Chapter 4: Assertion of the Strength of Virtue (அறன்வலியுறுத்தல்),36,Post-Sangam (c. 1st–5th century CE),Tamil,ஈன்றாள் பசிக்கு இரங்கும் தாயினும் சீர்மை சேர்ந்த இடத்து அமைதல்.,The man of virtue is more tender than a mother who aches for her child's hunger when it comes to doing good.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 36, Assertion of the Strength of Virtue (அறன்வலியுறுத்தல்)."
TK-0295-DREW,Thirukkural,Chapter 30: Truthfulness (வாய்மை),295,Post-Sangam (c. 1st–5th century CE),Tamil,மனத்தொடு வாய்மை மொழியின் தவத்தொடு தானம் செய்தவர் ஆகும்.,Speaking truth from the heart equals performing penance and charity.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 295, Truthfulness (வாய்மை)."
PUR-0072,Purananuru,Verse 72,72,Sangam (c. 300 BCE – 300 CE),Tamil,நிலம் பகர்ந்த நீண்ட மன்னர் இலம்பகர்ந்தோர் இல்லாத பண்பு.,Long-reigning kings who distribute the land have the nature that lacks nothing.,George L. Hart,https://www.tamilvirtualuniversity.org/,Public Domain,"Sengol, Kodai",Praises the redistributive generosity of great kings as a mark of righteous rule.
TK-0373-POPE,Thirukkural,Chapter 38: Fate / Destiny (ஊழ்),373,Post-Sangam (c. 1st–5th century CE),Tamil,ஆகூழால் தோன்றும் அசைவின்மை கோகூழால் தோன்றும் புலி ஊன்று பொருவல்.,Firmness appears when good fortune comes; weakness of the tiger appears when bad fate comes.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 373, Fate / Destiny (ஊழ்)."
TK-0380-DREW,Thirukkural,Chapter 38: Fate / Destiny (ஊழ்),380,Post-Sangam (c. 1st–5th century CE),Tamil,ஊழில் பெருவலி யாவுள மற்றொன்று சூழினும் தான்முந் துறும்.,"What surpasses fate? Even with another plan, fate arrives first.",W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 380, Fate / Destiny (ஊழ்)."
TK-0068-POPE,Thirukkural,Chapter 7: The Blessing of Children (புதல்வரைப் பெறுதல்),68,Post-Sangam (c. 1st–5th century CE),Tamil,ஈன்று புறந்தருதல் என்தலைக் கடனே சான்றோன் ஆக்குதல் தந்தைக்குக் கடனே.,To give birth and bring him up is my duty; to make him a noble man is the father's duty.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 68, The Blessing of Children (புதல்வரைப் பெறுதல்)."
TK-0064-POPE,Thirukkural,Chapter 7: The Blessing of Children (புதல்வரைப் பெறுதல்),64,Post-Sangam (c. 1st–5th century CE),Tamil,அமிழ்தினும் ஆற்ற இனிதேதம் மக்கள் சிறுகை அளாவிய கூழ்.,Sweeter than nectar is food stirred by the little hands of one's children.,G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 64, The Blessing of Children (புதல்வரைப் பெறுதல்)."
MMK-MM-5,Manimekalai,Passage MM-5,MM-5,Post-Sangam (c. 5th–6th century CE),Tamil,பிறர் இன்பத்தில் மகிழ்வதே மேலான அறம்.,To rejoice in the happiness of others is the highest virtue.,Alain Danielou,https://www.tamilvirtualuniversity.org/,Public Domain,"Arul, Anbu",Universal compassion (Arul) expressed as the capacity to feel joy in others' happiness.
PTR-0052,Pathitrupathu,Verse 52,52,Sangam (c. 300 BCE – 300 CE),Tamil,புலவர் பாடும் புகழை விரும்பிய வேந்தன் கொடை கொடுத்தான்.,The king who desired the fame that poets would sing gave generously.,George L. Hart,https://www.tamilvirtualuniversity.org/,Public Domain,"Pukazh, Kodai, Arasan",The patron king's generosity is motivated by the desire for the lasting fame that poets confer.
TK-0037-DREW,Thirukkural,Chapter 4: Assertion of the Strength of Virtue (அறன்வலியுறுத்தல்),37,Post-Sangam (c. 1st–5th century CE),Tamil,அன்றறிவாம் என்னாது அறம்செய்க மற்றது பொன்றுங்கால் பொன்றாத் துணை.,Do not delay virtue; it is the unfailing companion when life ends.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 37, Assertion of the Strength of Virtue (அறன்வலியுறுத்தல்)."
TK-0268-POPE,Thirukkural,Chapter 27: Penance (தவம்),268,Post-Sangam (c. 1st–5th century CE),Tamil,உரன்என்னும் உள்ளம் உடையார்க்கு உலகம் வரன்என்னும் வைப்பாகும் ஒருக்கால்.,"To those who possess a mind endowed with fortitude, the world becomes a treasure of excellence.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 268, Penance (தவம்)."
TK-0372-POPE,Thirukkural,Chapter 38: Fate / Destiny (ஊழ்),372,Post-Sangam (c. 1st–5th century CE),Tamil,பேதைப் படுக்கும் பிணிசெய்யும் பீடழிக்கும் மூதேவி முன்வந்து இடும்.,"Adversity makes one foolish, inflicts diseases and destroys dignity — such is the evil fate that comes first.",G.U. Pope,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 372, Fate / Destiny (ஊழ்)."
TK-0248-DREW,Thirukkural,Chapter 25: Possession of Compassion (அருளுடைமை),248,Post-Sangam (c. 1st–5th century CE),Tamil,பொருளற்றார் பொத்தனிலும் நிரைக்கோல் பயத்தல் அருளற்றார் யாரும் உடையர்.,Empty vessels at least yield comparison; those without compassion have nothing of worth.,W.H. Drew,https://www.tamilvirtualuniversity.org/,Public Domain,,"Thirukkural couplet 248, Possession of Compassion (அருளுடைமை)."
